image,prompt,method,mode,base_reward,top1_importance,mean_abs_importance,n_superpixels,deletion_auc,deletion_auc_random,insertion_auc,insertion_auc_random
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5ea2567e-209a-4fd3-abc8-ce658dd090ff.jpg,Painted woman walks with flower-filled bicycle on a sun-dappled path.,occlusion,blur,10.2714,15.523,2.0544,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5ea2567e-209a-4fd3-abc8-ce658dd090ff.jpg,Painted woman walks with flower-filled bicycle on a sun-dappled path.,occlusion,black,10.2714,20.5526,2.7674,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7908ec90-dd90-43d1-b2eb-3ed11214b0e1.jpg,"The image captures a young couple standing close together in what appears to be a kitchen. The woman, with her long brown hair partially pulled back, is dressed in a light blue top and a white button-down shirt. She is holding up one of her fingers, perhaps showcasing something she has just tasted or touched. Her expression is one of slight amusement, with a hint of a smile.

The man, clad in a light blue shirt and jeans, is looking at her finger with a somewhat comical expression, as if anticipating a taste or sharing her experience. His hand rests possessively on her waist, indicating a close and intimate relationship.

In the foreground, a wooden cutting board is laden with chopped vegetables, including peppers, tomatoes, and green onions, suggesting they are in the midst of preparing a meal together. The kitchen setting, with its light wood cabinets and bright natural light streaming in from a window, creates a warm and inviting atmosphere. The overall impression is one of domesticity, intimacy, and shared enjoyment.",occlusion,gray,12.1097,5.433,1.5521,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7908ec90-dd90-43d1-b2eb-3ed11214b0e1.jpg,"The image captures a young couple standing close together in what appears to be a kitchen. The woman, with her long brown hair partially pulled back, is dressed in a light blue top and a white button-down shirt. She is holding up one of her fingers, perhaps showcasing something she has just tasted or touched. Her expression is one of slight amusement, with a hint of a smile.

The man, clad in a light blue shirt and jeans, is looking at her finger with a somewhat comical expression, as if anticipating a taste or sharing her experience. His hand rests possessively on her waist, indicating a close and intimate relationship.

In the foreground, a wooden cutting board is laden with chopped vegetables, including peppers, tomatoes, and green onions, suggesting they are in the midst of preparing a meal together. The kitchen setting, with its light wood cabinets and bright natural light streaming in from a window, creates a warm and inviting atmosphere. The overall impression is one of domesticity, intimacy, and shared enjoyment.",occlusion,mean,12.1097,5.5069,3.0051,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7908ec90-dd90-43d1-b2eb-3ed11214b0e1.jpg,"The image captures a young couple standing close together in what appears to be a kitchen. The woman, with her long brown hair partially pulled back, is dressed in a light blue top and a white button-down shirt. She is holding up one of her fingers, perhaps showcasing something she has just tasted or touched. Her expression is one of slight amusement, with a hint of a smile.

The man, clad in a light blue shirt and jeans, is looking at her finger with a somewhat comical expression, as if anticipating a taste or sharing her experience. His hand rests possessively on her waist, indicating a close and intimate relationship.

In the foreground, a wooden cutting board is laden with chopped vegetables, including peppers, tomatoes, and green onions, suggesting they are in the midst of preparing a meal together. The kitchen setting, with its light wood cabinets and bright natural light streaming in from a window, creates a warm and inviting atmosphere. The overall impression is one of domesticity, intimacy, and shared enjoyment.",occlusion,blur,12.1097,4.6691,2.3545,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7908ec90-dd90-43d1-b2eb-3ed11214b0e1.jpg,"The image captures a young couple standing close together in what appears to be a kitchen. The woman, with her long brown hair partially pulled back, is dressed in a light blue top and a white button-down shirt. She is holding up one of her fingers, perhaps showcasing something she has just tasted or touched. Her expression is one of slight amusement, with a hint of a smile.

The man, clad in a light blue shirt and jeans, is looking at her finger with a somewhat comical expression, as if anticipating a taste or sharing her experience. His hand rests possessively on her waist, indicating a close and intimate relationship.

In the foreground, a wooden cutting board is laden with chopped vegetables, including peppers, tomatoes, and green onions, suggesting they are in the midst of preparing a meal together. The kitchen setting, with its light wood cabinets and bright natural light streaming in from a window, creates a warm and inviting atmosphere. The overall impression is one of domesticity, intimacy, and shared enjoyment.",occlusion,black,12.1097,5.7719,2.2475,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5504eb69-61a4-4710-912b-97ccc2889ea4.jpg,"The image features a young Asian woman in professional attire, walking outdoors with a cup of coffee in hand. She is dressed in a crisp white button-down shirt and gray trousers, a classic and polished look that suggests a business or corporate environment. Her dark hair is styled in loose waves, framing her face and adding a touch of softness to her professional appearance.

The woman is holding a disposable coffee cup in her left hand, while her right hand is casually tucked into her pocket. Her gaze is directed slightly off to the side, as if she's observing something in the distance or contemplating her thoughts. The background consists of modern architecture, with large glass windows and smooth, metallic surfaces, reinforcing the setting as an urban business district. The lighting is soft and natural, creating a clean and professional feel to the image, which likely aims to convey an image of competence and confidence.",occlusion,gray,11.5921,2.1386,0.7714,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5504eb69-61a4-4710-912b-97ccc2889ea4.jpg,"The image features a young Asian woman in professional attire, walking outdoors with a cup of coffee in hand. She is dressed in a crisp white button-down shirt and gray trousers, a classic and polished look that suggests a business or corporate environment. Her dark hair is styled in loose waves, framing her face and adding a touch of softness to her professional appearance.

The woman is holding a disposable coffee cup in her left hand, while her right hand is casually tucked into her pocket. Her gaze is directed slightly off to the side, as if she's observing something in the distance or contemplating her thoughts. The background consists of modern architecture, with large glass windows and smooth, metallic surfaces, reinforcing the setting as an urban business district. The lighting is soft and natural, creating a clean and professional feel to the image, which likely aims to convey an image of competence and confidence.",occlusion,mean,11.5921,6.0082,2.4634,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5504eb69-61a4-4710-912b-97ccc2889ea4.jpg,"The image features a young Asian woman in professional attire, walking outdoors with a cup of coffee in hand. She is dressed in a crisp white button-down shirt and gray trousers, a classic and polished look that suggests a business or corporate environment. Her dark hair is styled in loose waves, framing her face and adding a touch of softness to her professional appearance.

The woman is holding a disposable coffee cup in her left hand, while her right hand is casually tucked into her pocket. Her gaze is directed slightly off to the side, as if she's observing something in the distance or contemplating her thoughts. The background consists of modern architecture, with large glass windows and smooth, metallic surfaces, reinforcing the setting as an urban business district. The lighting is soft and natural, creating a clean and professional feel to the image, which likely aims to convey an image of competence and confidence.",occlusion,blur,11.5921,4.9887,1.9963,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5504eb69-61a4-4710-912b-97ccc2889ea4.jpg,"The image features a young Asian woman in professional attire, walking outdoors with a cup of coffee in hand. She is dressed in a crisp white button-down shirt and gray trousers, a classic and polished look that suggests a business or corporate environment. Her dark hair is styled in loose waves, framing her face and adding a touch of softness to her professional appearance.

The woman is holding a disposable coffee cup in her left hand, while her right hand is casually tucked into her pocket. Her gaze is directed slightly off to the side, as if she's observing something in the distance or contemplating her thoughts. The background consists of modern architecture, with large glass windows and smooth, metallic surfaces, reinforcing the setting as an urban business district. The lighting is soft and natural, creating a clean and professional feel to the image, which likely aims to convey an image of competence and confidence.",occlusion,black,11.5921,5.9079,2.1464,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/0dd86fcb-2321-4e4a-9385-f3ef76c2992e.jpg,Woman with headphones sits cross-legged on an ornate bench.,occlusion,gray,14.0359,3.4864,1.239,10,,,,
